"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","manual_diag","date","subject_gender_RA","subject_race_RA","source","total_friends","recorded.posts","mean.rating","sd.rating","median.rating","pymk.recorded.posts","pymk.mean.rating","pymk.sd.rating","pymk.median.rating"
"544","2020-09-245051","2020-09-24 14:05:57","2020-09-24 14:08:10","IP Address","107.220.163.107",100,133,"True","2020-09-24 14:08:11","R_12c2xS4TfNYW4mX",NA,NA,NA,NA,29.9494934082031,-90.1203994750977,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","LatinX","Male",22,"Some college, no degree","A few times a week","A few times a month","Within the past week",5051,0,2020-09-24,"male","hispanic","CDR 3",618,60,2.53333333333333,1.66180080662634,2,NA,NA,NA,NA
"545","2020-09-245536","2020-09-24 10:04:02","2020-09-24 10:11:56","IP Address","24.13.170.221",100,473,"True","2020-09-24 10:11:56","R_1ImGiDyJm7POjRM",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I describe myself as a white mixed Latinx man, given that I am generally read as white but have two Black/Brown grandparents.","Male",22,"Some college, no degree","Never","A few times a year","Within the past year",5536,0,2020-09-24,"male","hispanic","CDR 3",1071,60,4.48333333333333,1.39601936107533,5,NA,NA,NA,NA
"546","2020-09-248682","2020-09-24 10:01:59","2020-09-24 10:03:22","IP Address","73.9.100.178",100,83,"True","2020-09-24 10:03:22","R_1q1HerIKzhxxXKg",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Mexican American ","Male",28,"Bachelor's degree","A few times a day","A few times an hour","Within the past hour",8682,0,2020-09-24,"male","white","CDR 3",330,60,3.7,2.23455148497032,3,NA,NA,NA,NA
"547","2020-09-254151","2020-09-25 11:01:51","2020-09-25 11:04:17","IP Address","204.60.15.33",100,145,"True","2020-09-25 11:04:17","R_3G7CZoLy8y1ah9o",NA,NA,NA,NA,30.3773040771484,-97.7099990844727,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","Mixed is how I usually describe my race/ethnicity. I usually wonder whether forms will contain multiple choice options.","Female",23,"Bachelor's degree","A few times a day","A few times a week","Within the past day",4151,0,2020-09-25,"female","asian","CDR 3",1423,60,3.68333333333333,2.03770947070618,4,NA,NA,NA,NA
"548","2020-09-255642","2020-09-25 13:01:54","2020-09-25 13:03:37","IP Address","73.55.149.145",100,102,"True","2020-09-25 13:03:37","R_3lLhgEdXxFN6Z2y",NA,NA,NA,NA,29.7212066650391,-95.3626022338867,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian-American","Male",39,"Bachelor's degree","A few times a day","A few times a day","Within the past day",5642,0,2020-09-25,"male","asian","CDR 3",603,60,2.66101694915254,1.87184372958419,2,NA,NA,NA,NA
"549","2020-09-256904","2020-09-25 10:04:37","2020-09-25 10:08:18","IP Address","73.208.171.253",100,220,"True","2020-09-25 10:08:18","R_2TBEbrVV3DnQUSf",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I would describe myself as half black, half white. I would not usually choose to describe myself on forums, but it would be similar if I have to.","Male",20,"Some college, no degree","A few times a year","A few times a day","Within the past day",6904,0,2020-09-25,"male","black or african american","CDR 3",233,60,2.61666666666667,1.42723706850597,3,NA,NA,NA,NA
"550","2020-09-257170","2020-09-25 14:08:09","2020-09-25 14:09:54","IP Address","69.118.211.254",100,105,"True","2020-09-25 14:09:54","R_2e3AhxqgnaQlZk5",NA,NA,NA,NA,40.9476013183594,-73.8623962402344,"anonymous","EN","Yes, I consent to participate","cdr","Other","South Asian","Female",27,"Doctoral degree","A few times a week","A few times a week","Within the past hour",7170,0,2020-09-25,"female","asian","CDR 3",194,60,4.98333333333333,1.88204420656908,6,NA,NA,NA,NA
"551","2020-09-257809","2020-09-25 14:01:51","2020-09-25 14:03:58","IP Address","73.235.22.114",100,127,"True","2020-09-25 14:03:58","R_3GeqDLwVFLvmLJu",NA,NA,NA,NA,38.5558929443359,-121.739105224609,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am full Japanese.","Female",20,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",7809,0,2020-09-25,"female","asian","CDR 3",948,60,2.15,1.37563544638684,2,NA,NA,NA,NA
"552","2020-09-283079","2020-09-28 13:03:35","2020-09-28 13:05:49","IP Address","98.206.166.29",100,133,"True","2020-09-28 13:05:49","R_2uD79KqjYJg3KCZ",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","White","I am a caucasian American with little ties to my ancestry. I don't think much of these questions when I answer them on official forms.","Non-binary",23,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",3079,0,2020-09-28,"female","white","CDR 3",211,60,3.15,1.80230549151518,3,NA,NA,NA,NA
"553","2020-09-283653","2020-09-28 14:00:57","2020-09-28 14:04:17","IP Address","24.130.211.99",100,199,"True","2020-09-28 14:04:17","R_3FUPJAdXKHQLe5Y",NA,NA,NA,NA,37.28759765625,-121.984497070312,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I generally put hispanic/latino. Even though it is only considered an ethnicity, i feel like that is the only category i identify with.","Female",21,"Some college, no degree","A few times a week","A few times a month","Within the past day",3653,0,2020-09-28,"female","hispanic","CDR 3",153,60,3.03333333333333,1.86826001408422,2.5,NA,NA,NA,NA
"554","2020-09-284925","2020-09-28 11:07:51","2020-09-28 11:11:11","IP Address","162.234.15.18",100,200,"True","2020-09-28 11:11:12","R_1Ego326FcL5hPxX",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","Other","Caucasian but not white;
Jewish Israeli","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past day",4925,0,2020-09-28,"female","other","CDR 3",268,60,3.21666666666667,1.39115446103705,3,NA,NA,NA,NA
"555","2020-09-285591","2020-09-28 10:04:10","2020-09-28 10:06:36","IP Address","172.100.19.130",100,146,"True","2020-09-28 10:06:36","R_3RpZGIQmeUl4SLM",NA,NA,NA,NA,42.8444061279297,-78.8149032592773,"anonymous","EN","Yes, I consent to participate","cdr","White","White. Or caucasian if the form says so. None of the other categories apply to me so its typically a very easy question to answer.  ","Female",29,"Master's degree","A few times a day","A few times a day","Within the past day",5591,0,2020-09-28,"female","white","CDR 3",810,60,3.36666666666667,1.33995530745943,3,NA,NA,NA,NA
"556","2020-09-286336","2020-09-28 13:01:15","2020-09-28 13:03:51","IP Address","205.178.98.215",100,156,"True","2020-09-28 13:03:52","R_2fBSPVhiGI8gDuO",NA,NA,NA,NA,41.9409027099609,-87.6531982421875,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am half-Filipino and half-Japanese. When answering official forms, I typically select Asian and Native Hawaiian/Pacific Islander as well since I feel that the Philippines falls under that racial category. ","Female",22,"Bachelor's degree","A few times a day","A few times a week","Within the past day",6336,0,2020-09-28,"female","asian","CDR 3",847,60,3.46666666666667,1.63091600202148,3,NA,NA,NA,NA
"557","2020-09-286659","2020-09-28 13:58:20","2020-09-28 14:38:50","IP Address","187.153.65.94",100,2429,"True","2020-09-28 14:38:50","R_1C3mAwasHlsRp2Q",NA,NA,NA,NA,22.3330993652344,-97.8843002319336,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I'm from Hispanic ethnicity living in the United States","Male",26,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",6659,0,2020-09-28,"male","hispanic","CDR 3",113,60,4.16666666666667,1.95861129172952,4,NA,NA,NA,NA
"558","2020-09-288571","2020-09-28 12:01:37","2020-09-28 12:03:44","IP Address","71.220.145.176",100,127,"True","2020-09-28 12:03:45","R_3n9tR90rRGVgF0o",NA,NA,NA,NA,30.4477996826172,-84.3210983276367,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","white/latina","Female",25,"Master's degree","A few times an hour","A few times an hour","Within the past hour",8571,0,2020-09-28,"female","white","CDR 3",895,60,4.2,1.84849916216978,4.5,NA,NA,NA,NA
"559","2020-09-288606","2020-09-28 10:55:27","2020-09-28 10:57:46","IP Address","130.245.192.10",100,138,"True","2020-09-28 10:57:46","R_A6FZUwTtgWpF1Rf",NA,NA,NA,NA,40.9075927734375,-73.1220016479492,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian(Chinese)","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past day",8606,0,2020-09-28,"female","asian","CDR 3",396,60,5.68333333333333,1.47856626232658,6,NA,NA,NA,NA
"560","2020-09-288803","2020-09-28 10:02:46","2020-09-28 10:04:15","IP Address","71.197.119.174",100,89,"True","2020-09-28 10:04:15","R_3hrLYifl64JWMCO",NA,NA,NA,NA,38.5809936523438,-121.493896484375,"anonymous","EN","Yes, I consent to participate","cdr","White","european","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past day",8803,0,2020-09-28,"female","white","CDR 3",446,60,5.41666666666667,0.925929064652558,5,NA,NA,NA,NA
"561","2020-09-297715","2020-09-29 10:13:16","2020-09-29 10:15:36","IP Address","122.172.255.230",100,139,"True","2020-09-29 10:15:36","R_2Cv11WvbYbRlq23",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian more specifically","Male",23,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",7715,0,2020-09-29,"male","asian","CDR 3",1464,60,4.05,1.35827657501603,4,NA,NA,NA,NA
"562","2020-09-299726","2020-09-29 12:01:57","2020-09-29 12:04:20","IP Address","49.36.145.150",100,142,"True","2020-09-29 12:04:20","R_3OjJfieUFH7Rxtq",NA,NA,NA,NA,32.7359924316406,74.8656005859375,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian","Male",18,"Graduated high school","A few times a month","A few times a month","Within the past day",9726,0,2020-09-29,"male","asian","CDR 3",689,60,3.68333333333333,1.51256507540821,4,NA,NA,NA,NA
"563","2020-09-302375","2020-09-30 10:58:53","2020-09-30 11:05:51","IP Address","71.183.148.122",100,417,"True","2020-09-30 11:05:51","R_3nHkKJuhgIcoQhZ",NA,NA,NA,NA,40.6446075439453,-73.9742965698242,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I am hispanic Salvadorian American ","Female",25,"Associate's degree","A few times a day","A few times a month","Within the past hour",2375,0,2020-09-30,"female","hispanic","CDR 3",291,60,6,0.938805588076355,6,NA,NA,NA,NA
"564","2020-09-306724","2020-09-30 12:03:19","2020-09-30 12:05:08","IP Address","71.80.45.165",100,109,"True","2020-09-30 12:05:08","R_TuvCNWFcYyai5TX",NA,NA,NA,NA,41.62109375,-71.088996887207,"anonymous","EN","Yes, I consent to participate","cdr","White","white, it's always the first option","Female",24,"Master's degree","A few times a month","A few times a month","Within the past hour",6724,0,2020-09-30,"female","white","CDR 3",564,60,3.63333333333333,2.01659779496722,3,NA,NA,NA,NA
"565","2020-09-309235","2020-09-30 13:01:50","2020-09-30 13:04:24","IP Address","76.123.224.201",100,153,"True","2020-09-30 13:04:24","R_1n7yIIMOPRxcS6f",NA,NA,NA,NA,35.9698028564453,-86.506103515625,"anonymous","EN","Yes, I consent to participate","cdr","White","I generally list White/Caucasian on forms","Female",43,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",9235,0,2020-09-30,"female","white","CDR 3",219,60,4.45,1.94348106347034,5,NA,NA,NA,NA
"566","2020-10-011125","2020-10-01 14:02:11","2020-10-01 14:04:02","IP Address","73.36.163.157",100,111,"True","2020-10-01 14:04:02","R_1MX42EKewey2w8g",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese
people are trying to see if you are hispanic or not","Female",21,"Bachelor's degree","A few times a day","A few times a day","Within the past day",1125,0,2020-10-01,"female","asian","CDR 3",1034,60,3.66666666666667,1.79137923065514,3.5,NA,NA,NA,NA
"567","2020-10-011344","2020-10-01 13:04:39","2020-10-01 13:08:02","IP Address","205.208.121.50",100,202,"True","2020-10-01 13:08:02","R_11aNp8uPafBV3FK",NA,NA,NA,NA,41.9703063964844,-87.6640014648438,"anonymous","EN","Yes, I consent to participate","cdr","White","White, caucasian Eastern European descent ","Female",25,"Bachelor's degree","A few times a year","A few times a year","Within the past week",1344,0,2020-10-01,"female","white","CDR 3",1609,60,2.88333333333333,1.69837077130883,3,NA,NA,NA,NA
"568","2020-10-012762","2020-10-01 12:02:19","2020-10-01 12:04:45","IP Address","66.115.176.27",100,145,"True","2020-10-01 12:04:45","R_0vQYz5lcieh1gPf",NA,NA,NA,NA,37.3881072998047,-121.875595092773,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am east asian","Male",22,"Graduated high school","A few times a month","A few times a month","Within the past day",2762,0,2020-10-01,"female","asian","CDR 3",279,60,2.4,0.806751174543377,2,NA,NA,NA,NA
"569","2020-10-013969","2020-10-01 13:50:16","2020-10-01 13:53:07","IP Address","200.82.167.101",100,170,"True","2020-10-01 13:53:07","R_1i4C4nglwl86DYp",NA,NA,NA,NA,10.5048065185547,-66.9207992553711,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I am a white hispanic. Never sure if I should put either white or hispanic","Male",37,"Bachelor's degree","A few times a year","A few times a year","Within the past month",3969,0,2020-10-01,"male","hispanic","CDR 3",359,60,3.83333333333333,2.1405421985924,5,NA,NA,NA,NA
"570","2020-10-015821","2020-10-01 13:02:08","2020-10-01 13:04:22","IP Address","71.233.149.3",100,133,"True","2020-10-01 13:04:23","R_3kIjwIaEZHucTfI",NA,NA,NA,NA,42.3648986816406,-71.0987014770508,"anonymous","EN","Yes, I consent to participate","cdr","White","white","Female",26,"Master's degree","A few times a week","A few times a week","Within the past month",5821,0,2020-10-01,"female","white","CDR 3",472,60,3.2,1.99830436595206,2.5,NA,NA,NA,NA
"571","2020-10-016305","2020-10-01 11:00:28","2020-10-01 11:02:34","IP Address","98.198.105.20",100,126,"True","2020-10-01 11:02:35","R_3r19ufoAYu3nr3z",NA,NA,NA,NA,29.5720062255859,-95.5400009155273,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am Asian. Nothing comes to mind. ","Female",19,"Graduated high school","A few times a day","A few times a day","Within the past hour",6305,0,2020-10-01,"female","asian","CDR 3",840,60,2.7,1.10928286499714,2,NA,NA,NA,NA
"572","2020-10-022258","2020-10-02 13:01:51","2020-10-02 13:04:41","IP Address","148.69.13.162",100,169,"True","2020-10-02 13:04:41","R_2ANCNRFK9YJxLIC",NA,NA,NA,NA,41.2241058349609,-8.40669250488281,"anonymous","EN","Yes, I consent to participate","cdr","White","European American","Male",27,"Master's degree","A few times a day","A few times a day","Within the past hour",2258,0,2020-10-02,"male","white","CDR 3",972,60,3.1,1.9889525392502,3,NA,NA,NA,NA
"573","2020-10-022927","2020-10-02 14:06:07","2020-10-02 14:07:17","IP Address","97.90.151.245",100,70,"True","2020-10-02 14:07:17","R_3PzXCg8YCPjOVvt",NA,NA,NA,NA,34.0581970214844,-118.125999450684,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",19,"Graduated high school","A few times a week","A few times a day","Within the past day",2927,0,2020-10-02,"female","asian","CDR 3",145,60,3.21666666666667,2.44319647993116,2.5,NA,NA,NA,NA
"574","2020-10-026971","2020-10-02 12:05:38","2020-10-02 12:09:05","IP Address","128.135.98.157",100,206,"True","2020-10-02 12:09:05","R_WjtZ3i9X8lwMPu1",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I identify myself as Hispanic/Latino because I have family from a Hispanic country. Generally, I think of being Hispanic on forms as an accurate representation of who I am.","Female",19,"Some college, no degree","A few times a day","A few times a year","Within the past hour",6971,0,2020-10-02,"female","hispanic","CDR 3",215,60,2.73333333333333,2.00733119615908,2,NA,NA,NA,NA
"575","2020-10-028283","2020-10-02 10:02:42","2020-10-02 10:06:09","IP Address","73.9.96.230",100,207,"True","2020-10-02 10:06:09","R_22FCqwFC5ojP5QP",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","My race and ethnicity are part of my identity. When I see it on forms I generally assume its for demographic reasons. ","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",8283,0,2020-10-02,"female","asian","CDR 3",235,60,3.45,1.66137578275519,3,NA,NA,NA,NA
"576","2020-10-028556","2020-10-02 10:01:17","2020-10-02 10:02:50","IP Address","72.190.39.173",100,92,"True","2020-10-02 10:02:50","R_yZIDopRxJInEByN",NA,NA,NA,NA,32.9992980957031,-96.834602355957,"anonymous","EN","Yes, I consent to participate","cdr","White","I am Caucasian White with European descent.","Male",36,"Bachelor's degree","A few times an hour","A few times a day","Within the past hour",8556,0,2020-10-02,"male","white","CDR 3",2728,60,4.45,1.52298769706906,4.5,NA,NA,NA,NA
"577","2020-10-029521","2020-10-02 14:00:30","2020-10-02 14:03:08","IP Address","24.1.38.152",100,158,"True","2020-10-02 14:03:09","R_1PXfYvUFgAhD9AI",NA,NA,NA,NA,41.9409027099609,-87.6531982421875,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white, from European/Irish origins.","Female",26,"Bachelor's degree","A few times a day","A few times a week","Within the past day",9521,0,2020-10-02,"female","white","CDR 3",586,60,3.16666666666667,1.81487886943853,3,NA,NA,NA,NA
