"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","date","subject_gender_RA","subject_race_RA"
"563","2020-09-288803","2020-09-28 10:02:46","2020-09-28 10:04:15","IP Address","71.197.119.174",100,89,"True","2020-09-28 10:04:15","R_3hrLYifl64JWMCO",NA,NA,NA,NA,38.5809936523438,-121.493896484375,"anonymous","EN","Yes, I consent to participate","cdr","White","european","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past day",8803,2020-09-28,"female","white"
"564","2020-09-297715","2020-09-29 10:13:16","2020-09-29 10:15:36","IP Address","122.172.255.230",100,139,"True","2020-09-29 10:15:36","R_2Cv11WvbYbRlq23",NA,NA,NA,NA,12.9718933105469,77.5936889648438,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian more specifically","Male",23,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",7715,2020-09-29,"male","asian"
"565","2020-09-299726","2020-09-29 12:01:57","2020-09-29 12:04:20","IP Address","49.36.145.150",100,142,"True","2020-09-29 12:04:20","R_3OjJfieUFH7Rxtq",NA,NA,NA,NA,32.7359924316406,74.8656005859375,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian","Male",18,"Graduated high school","A few times a month","A few times a month","Within the past day",9726,2020-09-29,"male","asian"
"566","2020-09-302375","2020-09-30 10:58:53","2020-09-30 11:05:51","IP Address","71.183.148.122",100,417,"True","2020-09-30 11:05:51","R_3nHkKJuhgIcoQhZ",NA,NA,NA,NA,40.6446075439453,-73.9742965698242,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I am hispanic Salvadorian American ","Female",25,"Associate's degree","A few times a day","A few times a month","Within the past hour",2375,2020-09-30,"female","hispanic"
"567","2020-09-306724","2020-09-30 12:03:19","2020-09-30 12:05:08","IP Address","71.80.45.165",100,109,"True","2020-09-30 12:05:08","R_TuvCNWFcYyai5TX",NA,NA,NA,NA,41.62109375,-71.088996887207,"anonymous","EN","Yes, I consent to participate","cdr","White","white, it's always the first option","Female",24,"Master's degree","A few times a month","A few times a month","Within the past hour",6724,2020-09-30,"female","white"
"568","2020-09-309235","2020-09-30 13:01:50","2020-09-30 13:04:24","IP Address","76.123.224.201",100,153,"True","2020-09-30 13:04:24","R_1n7yIIMOPRxcS6f",NA,NA,NA,NA,35.9698028564453,-86.506103515625,"anonymous","EN","Yes, I consent to participate","cdr","White","I generally list White/Caucasian on forms","Female",43,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",9235,2020-09-30,"female","white"
"569","2020-10-011125","2020-10-01 14:02:11","2020-10-01 14:04:02","IP Address","73.36.163.157",100,111,"True","2020-10-01 14:04:02","R_1MX42EKewey2w8g",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese
people are trying to see if you are hispanic or not","Female",21,"Bachelor's degree","A few times a day","A few times a day","Within the past day",1125,2020-10-01,"female","asian"
"570","2020-10-011344","2020-10-01 13:04:39","2020-10-01 13:08:02","IP Address","205.208.121.50",100,202,"True","2020-10-01 13:08:02","R_11aNp8uPafBV3FK",NA,NA,NA,NA,41.9703063964844,-87.6640014648438,"anonymous","EN","Yes, I consent to participate","cdr","White","White, caucasian Eastern European descent ","Female",25,"Bachelor's degree","A few times a year","A few times a year","Within the past week",1344,2020-10-01,"female","white"
"571","2020-10-012762","2020-10-01 12:02:19","2020-10-01 12:04:45","IP Address","66.115.176.27",100,145,"True","2020-10-01 12:04:45","R_0vQYz5lcieh1gPf",NA,NA,NA,NA,37.3881072998047,-121.875595092773,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am east asian","Male",22,"Graduated high school","A few times a month","A few times a month","Within the past day",2762,2020-10-01,"female","asian"
"572","2020-10-013969","2020-10-01 13:50:16","2020-10-01 13:53:07","IP Address","200.82.167.101",100,170,"True","2020-10-01 13:53:07","R_1i4C4nglwl86DYp",NA,NA,NA,NA,10.5048065185547,-66.9207992553711,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I am a white hispanic. Never sure if I should put either white or hispanic","Male",37,"Bachelor's degree","A few times a year","A few times a year","Within the past month",3969,2020-10-01,"male","hispanic"
"573","2020-10-015821","2020-10-01 13:02:08","2020-10-01 13:04:22","IP Address","71.233.149.3",100,133,"True","2020-10-01 13:04:23","R_3kIjwIaEZHucTfI",NA,NA,NA,NA,42.3648986816406,-71.0987014770508,"anonymous","EN","Yes, I consent to participate","cdr","White","white","Female",26,"Master's degree","A few times a week","A few times a week","Within the past month",5821,2020-10-01,"female","white"
"574","2020-10-016305","2020-10-01 11:00:28","2020-10-01 11:02:34","IP Address","98.198.105.20",100,126,"True","2020-10-01 11:02:35","R_3r19ufoAYu3nr3z",NA,NA,NA,NA,29.5720062255859,-95.5400009155273,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am Asian. Nothing comes to mind. ","Female",19,"Graduated high school","A few times a day","A few times a day","Within the past hour",6305,2020-10-01,"female","asian"
"575","2020-10-022258","2020-10-02 13:01:51","2020-10-02 13:04:41","IP Address","148.69.13.162",100,169,"True","2020-10-02 13:04:41","R_2ANCNRFK9YJxLIC",NA,NA,NA,NA,41.2241058349609,-8.40669250488281,"anonymous","EN","Yes, I consent to participate","cdr","White","European American","Male",27,"Master's degree","A few times a day","A few times a day","Within the past hour",2258,2020-10-02,"male","white"
"576","2020-10-022927","2020-10-02 14:06:07","2020-10-02 14:07:17","IP Address","97.90.151.245",100,70,"True","2020-10-02 14:07:17","R_3PzXCg8YCPjOVvt",NA,NA,NA,NA,34.0581970214844,-118.125999450684,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",19,"Graduated high school","A few times a week","A few times a day","Within the past day",2927,2020-10-02,"female","asian"
"577","2020-10-026971","2020-10-02 12:05:38","2020-10-02 12:09:05","IP Address","128.135.98.157",100,206,"True","2020-10-02 12:09:05","R_WjtZ3i9X8lwMPu1",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I identify myself as Hispanic/Latino because I have family from a Hispanic country. Generally, I think of being Hispanic on forms as an accurate representation of who I am.","Female",19,"Some college, no degree","A few times a day","A few times a year","Within the past hour",6971,2020-10-02,"female","hispanic"
"578","2020-10-028283","2020-10-02 10:02:42","2020-10-02 10:06:09","IP Address","73.9.96.230",100,207,"True","2020-10-02 10:06:09","R_22FCqwFC5ojP5QP",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","My race and ethnicity are part of my identity. When I see it on forms I generally assume its for demographic reasons. ","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",8283,2020-10-02,"female","asian"
"579","2020-10-028556","2020-10-02 10:01:17","2020-10-02 10:02:50","IP Address","72.190.39.173",100,92,"True","2020-10-02 10:02:50","R_yZIDopRxJInEByN",NA,NA,NA,NA,32.9992980957031,-96.834602355957,"anonymous","EN","Yes, I consent to participate","cdr","White","I am Caucasian White with European descent.","Male",36,"Bachelor's degree","A few times an hour","A few times a day","Within the past hour",8556,2020-10-02,"male","white"
"580","2020-10-029521","2020-10-02 14:00:30","2020-10-02 14:03:08","IP Address","24.1.38.152",100,158,"True","2020-10-02 14:03:09","R_1PXfYvUFgAhD9AI",NA,NA,NA,NA,41.9409027099609,-87.6531982421875,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white, from European/Irish origins.","Female",26,"Bachelor's degree","A few times a day","A few times a week","Within the past day",9521,2020-10-02,"female","white"
"581","2020-10-029595","2020-10-02 11:02:42","2020-10-02 11:05:25","IP Address","73.246.220.53",100,163,"True","2020-10-02 11:05:25","R_1OT7aDfnYGhU3pS",NA,NA,NA,NA,41.9013977050781,-88.7515029907227,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","Black Moor","Female",32,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",9595,2020-10-02,"female","black or african american"
"582","2020-10-064008","2020-10-06 10:16:39","2020-10-06 10:19:29","IP Address","24.209.72.112",100,169,"True","2020-10-06 10:19:29","R_1238D7mg2DrP9SG",NA,NA,NA,NA,39.1638031005859,-84.4516983032227,"anonymous","EN","Yes, I consent to participate","cdr","White","White/caucasion","Male",22,"Bachelor's degree","A few times a week","A few times a week","Within the past day",4008,2020-10-06,"male","white"
"583","2020-10-065565","2020-10-06 10:23:15","2020-10-06 10:25:13","IP Address","130.126.143.17",100,118,"True","2020-10-06 10:25:13","R_Z9V82ZTfoovJEMF",NA,NA,NA,NA,40.1119995117188,-88.2365036010742,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am a South Indian person, but born in America. Though my race an ethnicity are Indian. ","Female",19,"Graduated high school","A few times a month","A few times a year","Within the past month",5565,2020-10-06,"female","asian"
"584","2020-10-066446","2020-10-06 10:21:08","2020-10-06 10:22:57","IP Address","49.37.9.68",100,108,"True","2020-10-06 10:22:57","R_26mavexJXWBFuQz",NA,NA,NA,NA,22.5626068115234,88.3630065917969,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian","Male",33,"Bachelor's degree","A few times a day","A few times a day","Within the past day",6446,2020-10-06,"male","asian"
"585","2020-10-066873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male","black or african american"
"586","2020-10-066894","2020-10-06 12:16:01","2020-10-06 12:18:08","IP Address","68.184.17.177",100,126,"True","2020-10-06 12:18:08","R_1Oq7FwOWOxHmaHM",NA,NA,NA,NA,41.7684020996094,-72.2032012939453,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white and non-hispanic/latino. I am a white female with European ancestry.","Female",21,"Bachelor's degree","A few times a week","A few times a month","Within the past week",6894,2020-10-06,"female","white"
"587","2020-10-067429","2020-10-06 11:16:57","2020-10-06 11:19:27","IP Address","200.115.240.134",100,150,"True","2020-10-06 11:19:27","R_2QoCYpKzx0ILk3N",NA,NA,NA,NA,-34.6033020019531,-58.3815994262695,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Latino","Male",40,"Bachelor's degree","A few times a week","A few times a month","Within the past day",7429,2020-10-06,"male","hispanic"
"588","2020-10-068181","2020-10-06 12:07:46","2020-10-06 12:10:27","IP Address","98.255.1.22",100,161,"True","2020-10-06 12:10:27","R_1f6HinmHxIEISki",NA,NA,NA,NA,38.5558929443359,-121.739105224609,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese American 
I usually think of being Chinese and then American second mostly because I feel like being Chinese is more culturally ingrained to me than being American. ","Female",20,"Some college, no degree","A few times a day","A few times a week","Within the past day",8181,2020-10-06,"female","asian"
"589","2020-10-071704","2020-10-07 11:16:45","2020-10-07 11:19:47","IP Address","71.239.212.171",100,182,"True","2020-10-07 11:19:47","R_1du9ms9jV4yt8PQ",NA,NA,NA,NA,41.8040008544922,-87.7070007324219,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Typically I'm Hispanic decent but many forms request a race and I would be considered White because of my mostly European ancestry.","Male",36,"Some college, no degree","A few times a day","A few times a day","Within the past hour",1704,2020-10-07,"male","hispanic"
"590","2020-10-073787","2020-10-07 10:15:58","2020-10-07 10:18:46","IP Address","72.80.255.12",100,167,"True","2020-10-07 10:18:46","R_2wzDVg2MU8jIzH6",NA,NA,NA,NA,40.7364044189453,-73.869499206543,"anonymous","EN","Yes, I consent to participate","cdr","White","white, european","Male",33,"Master's degree","A few times a week","A few times a week","Within the past hour",3787,2020-10-07,"male","white"
"591","2020-10-076986","2020-10-07 14:17:51","2020-10-07 14:19:48","IP Address","69.254.219.94",100,116,"True","2020-10-07 14:19:48","R_1DYetb94bodWY3E",NA,NA,NA,NA,30.4273986816406,-84.2580032348633,"anonymous","EN","Yes, I consent to participate","cdr","White","White/Caucasian ","Female",24,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",6986,2020-10-07,"female","white"
"592","2020-10-085236","2020-10-08 10:16:08","2020-10-08 10:19:21","IP Address","73.9.101.222",100,193,"True","2020-10-08 10:19:21","R_2yf7i9VHI5Ti4fE",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","The common term for my mix is ""blasian,"" but normally I answer ""mixed"" when spoken to. What comes to mind is ""Oh boy, I hope I don't have to pick a single race""","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past day",5236,2020-10-08,"female","other"
"593","2020-10-085512","2020-10-08 11:15:55","2020-10-08 11:19:38","IP Address","71.57.49.52",100,222,"True","2020-10-08 11:19:38","R_7O6enAXANTltjGN",NA,NA,NA,NA,41.9031982421875,-87.638298034668,"anonymous","EN","Yes, I consent to participate","cdr","White","White, caucasian, Non-hispanic. When I answer this question it is very straight forward, not something I've ever had to question (which I think is not the case for many people)","Female",29,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",5512,2020-10-08,"female","white"
"594","2020-10-086198","2020-10-08 12:33:58","2020-10-08 12:35:16","IP Address","142.196.184.144",100,78,"True","2020-10-08 12:35:16","R_cuaERegFuwtRhx7",NA,NA,NA,NA,28.5758972167969,-81.3956985473633,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Hispanic ","Female",32,"Professional degree","A few times a day","A few times a day","Within the past day",6198,2020-10-08,"female","white"
"595","2020-10-089969","2020-10-08 13:18:49","2020-10-08 13:21:05","IP Address","189.214.5.33",100,135,"True","2020-10-08 13:21:05","R_3MbQYqa7uMSKhgr",NA,NA,NA,NA,20.9754028320312,-89.6169967651367,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Central American, Indigenous and white descent ","Female",22,"Bachelor's degree","A few times a week","A few times a week","Within the past day",9969,2020-10-08,"male","hispanic"
"596","2020-10-097161","2020-10-09 11:07:14","2020-10-09 11:09:03","IP Address","73.36.162.73",100,108,"True","2020-10-09 11:09:03","R_3iU04tO7lzGj9yJ",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","CDR","White","Just regular white ","Male",21,"Some college, no degree","A few times a day","A few times a week","Within the past day",7161,2020-10-09,"male","white"
"597","2020-10-098382","2020-10-09 10:01:49","2020-10-09 10:03:57","IP Address","73.185.100.156",100,128,"True","2020-10-09 10:03:58","R_3gLtnhYV6qMnBFN",NA,NA,NA,NA,37.6752014160156,-120.946502685547,"anonymous","EN","Yes, I consent to participate","cdr","White","My race is white, my ethnicity is either American (for the past two generations) or Scottish, British, and German, if you go back further than two generations.","Female",27,"Bachelor's degree","A few times a month","A few times a month","Within the past hour",8382,2020-10-09,"female","white"
"598","2020-10-099517","2020-10-09 09:59:03","2020-10-09 10:03:58","IP Address","24.247.115.187",100,294,"True","2020-10-09 10:03:58","R_0iUz6q9wBH9Sp1f",NA,NA,NA,NA,42.2910003662109,-85.6341018676758,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I'm Nepali and I follow Hinduism as my major religion. I've different culture as well, compared to the majority in the United States. ","Female",18,"Graduated high school","A few times a day","A few times a week","Within the past hour",9517,2020-10-09,"female","asian"
