"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow","top","prediction.fast","rank.fast"
"4376",19,"less.than.bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Female","Mh5LIC5J7v",TRUE,4e-04,25,FALSE,0.0084,17
"4377",24,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Black",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0572,15,FALSE,0.0948,31
"4378",39,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Black",0,"White","Male","BCYcEAo4fk",FALSE,0.4772,3,TRUE,0.4956,3
"4379",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0076,37,FALSE,0.0444,7
"4380",20,"bachelors","Several times a month","Drama",1,8,"Male","Black",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.464,1,TRUE,0.0448,17
"4381",59,"bachelors","Several times a month","Comedy",0,8,"Female","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.1868,16,FALSE,0.2492,7
"4382",38,"less.than.bachelors","Several times a month","Drama",1,8,"Male","Black",0,"White","Female","e1GqGtqOx2",FALSE,0.3012,6,TRUE,0.1384,15
"4383",46,"more.than.bachelors","Several times a week","Drama",1,8,"Female","Hispanic",0,"White","Male","u3mkfYgsab",FALSE,0.4464,4,TRUE,0.4172,1
"4384",20,"bachelors","Every day","Action and adventure",1,8,"Female","Black",0,"White","Female","hHevo49VUc",TRUE,0.1532,16,FALSE,0.2516,22
"4385",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Hispanic",0,"Black","Male","nkhYA1JJ4r",FALSE,0.2724,17,FALSE,0.5288,1
"4386",38,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.0964,42,FALSE,0.1408,35
"4387",23,"less.than.bachelors","Several times a week","Action and adventure",1,8,"Male","White",1,"Hispanic","Female","KDFi8WfowD",FALSE,0.1624,2,TRUE,0.164,8
"4388",19,"less.than.bachelors","Several times a week","Horror",0,8,"Female","White",0,"White","Female","P8dWESslXw",TRUE,0.1708,6,TRUE,0.0228,15
"4389",33,"more.than.bachelors","Several times a week","Science Fiction",1,8,"Male","White",0,"Black","Male","ViclnZZ1RA",TRUE,0.5004,3,TRUE,0.1752,21
"4390",32,"less.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Hispanic",0,"White","Male","4C5QfI2vY1",FALSE,0.1364,36,FALSE,0.284,17
"4391",49,"more.than.bachelors","Every day","Comedy",0,8,"Male","Hispanic",0,"White","Male","prF9GfJp1z",TRUE,0.1888,20,FALSE,0.4608,18
"4392",46,"more.than.bachelors","Several times a week","Animation",0,8,"Male","White",0,"White","Male","PMQyni7iYv",TRUE,0.16,20,FALSE,0.538,12
"4393",29,"bachelors","Several times a month","Action and adventure",1,8,"Male","White",1,"White","Male","Jv1UMyo1fj",TRUE,0.0416,10,FALSE,0.4448,2
"4394",21,"less.than.bachelors","Every day","Drama",1,8,"Female","White",0,"White","Male","etCGv76Swu",TRUE,0.182,9,FALSE,0.3116,2
"4395",28,"bachelors","Once a month","Drama",1,8,"Female","White",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.0716,22,FALSE,0.0908,29
"4396",23,"more.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"White","Female","fAGyNgtwjd",TRUE,0.1672,3,TRUE,0.0484,37
"4397",19,"less.than.bachelors","Once a month","Comedy",0,8,"Male","White",0,"White","Female","iqjVO8ZH3x",TRUE,0,34,FALSE,8e-04,31
"4398",40,"more.than.bachelors","A few times a year","Action and adventure",1,8,"Male","White",0,"White","Male","dg3mM0doSi",TRUE,0.496,5,TRUE,0.2608,5
"4399",25,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Female","loJiQgdV5g",TRUE,0.0048,34,FALSE,0.0016,40
"4400",23,"bachelors","A few times a year","Animation",0,8,"Male","White",0,"White","Female","cdo5HqnVnj",TRUE,0.2112,15,FALSE,0.0328,38
"4401",23,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.0644,23,FALSE,0.0096,24
"4402",27,"less.than.bachelors","Several times a month","Horror",0,9,"Female","White",1,"Hispanic","Female","5xMqB806aB",TRUE,0.0148,36,FALSE,0.1908,8
"4403",30,"less.than.bachelors","Several times a week","Comedy",0,9,"Male","White",1,"Hispanic","Female","VIOBmpEkNC",FALSE,0.0328,9,FALSE,0.12,11
"4404",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","White",0,"White","Male","eQQrqwZUyp",TRUE,0.7128,2,TRUE,0.5556,2
"4405",25,"bachelors","Several times a month","Comedy",0,9,"Female","White",0,"White","Female","loJiQgdV5g",TRUE,0.0384,31,FALSE,0.426,3
"4406",33,"more.than.bachelors","Several times a week","Science Fiction",1,9,"Female","White",1,"Black","Male","ViclnZZ1RA",FALSE,0.5704,2,TRUE,0.4804,4
"4407",28,"bachelors","Once a month","Drama",0,9,"Female","White",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.09,15,FALSE,0.0924,27
"4408",35,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","Hispanic",1,"Black","Male","IOt0qfgREj",FALSE,0.3872,4,TRUE,0.5488,1
"4409",24,"less.than.bachelors","Several times a month","Horror",0,9,"Male","Black",0,"Hispanic","Female","90rnwWEwno",FALSE,0.1268,10,FALSE,0.0556,35
"4410",22,"bachelors","Once a month","Comedy",0,9,"Female","Hispanic",0,"White","Female","AItfogisFI",TRUE,0.2084,2,TRUE,0.1452,5
"4411",36,"bachelors","Once a month","Comedy",0,9,"Female","Black",1,"White","Male","LGullFiB6V",FALSE,0.1448,17,FALSE,0.19,13
"4412",19,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","Hispanic",0,"White","Female","yMRhZN4P7R",FALSE,0.0748,9,FALSE,0.0164,15
"4413",51,"more.than.bachelors","A few times a year","Drama",0,9,"Male","White",0,"White","Male","vJAVrJqknX",TRUE,0.5664,3,TRUE,0.348,5
"4414",27,"bachelors","A few times a year","Comedy",0,9,"Male","Hispanic",0,"White","Female","PWZIEnz5uT",FALSE,0.2752,4,TRUE,0.0572,22
"4415",38,"less.than.bachelors","Several times a month","Drama",0,9,"Male","Hispanic",0,"White","Female","e1GqGtqOx2",FALSE,0.1404,30,FALSE,0.1192,18
"4416",43,"more.than.bachelors","Several times a month","Science Fiction",1,9,"Male","Hispanic",1,"White","Male","c3voXix13t",TRUE,0.8456,2,TRUE,0.5132,8
"4417",21,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",1,"Hispanic","Male","6lnTGaoCqC",TRUE,0.3592,3,TRUE,0.0776,17
"4418",40,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.102,31,FALSE,0.06,33
"4419",46,"less.than.bachelors","Several times a month","Science Fiction",1,9,"Male","Hispanic",1,"White","Female","JQnF5honY2",FALSE,0.3072,3,TRUE,0.2816,2
"4420",37,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"White","Female","601e4HEchc",TRUE,0.2472,6,TRUE,0.5816,5
"4421",22,"bachelors","Several times a month","Action and adventure",1,9,"Male","White",0,"Hispanic","Female","1X9k7TF6i6",FALSE,0.1316,8,FALSE,0.0924,8
"4422",24,"bachelors","Several times a month","Drama",0,9,"Male","Black",0,"Hispanic","Female","GCZE3FakZM",FALSE,0.1048,17,FALSE,0.018,17
"4423",30,"more.than.bachelors","Several times a week","Horror",0,9,"Male","White",1,"Black","Male","jYs5MZzANS",TRUE,0.4124,1,TRUE,0.4208,2
"4424",36,"more.than.bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Male","gRLGS7BF9T",TRUE,0.1916,3,TRUE,0.4468,2
"4425",30,"more.than.bachelors","Several times a week","Drama",0,9,"Male","Black",0,"Black","Male","R263nEGj0m",TRUE,0.7176,7,FALSE,0.4096,6
"4426",20,"less.than.bachelors","Several times a month","Drama",0,9,"Female","White",0,"Black","Female","Ds3rUl5HgV",TRUE,0.1424,26,FALSE,0.1252,19
"4427",22,"less.than.bachelors","Several times a week","Drama",0,9,"Female","White",0,"White","Female","WUIya1b9i0",TRUE,0.0472,22,FALSE,0.3304,1
"4428",23,"bachelors","A few times a year","Animation",0,9,"Male","Black",0,"White","Female","cdo5HqnVnj",FALSE,0.0764,36,FALSE,0.0592,22
"4429",30,"bachelors","Several times a week","Drama",0,9,"Male","White",1,"White","Male","Zri7POEZcX",TRUE,0.4712,2,TRUE,0.2784,2
"4430",23,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Black",0,"Hispanic","Female","KDFi8WfowD",FALSE,0.1496,4,TRUE,0.168,6
"4431",19,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Male","Black",0,"Hispanic","Female","BKiQzoOtyo",FALSE,0.0512,22,FALSE,0.0936,29
"4432",23,"bachelors","Several times a month","Comedy",0,9,"Female","Hispanic",0,"White","Female","5Z6Wgy66PQ",TRUE,0.1008,28,FALSE,0.102,18
"4433",39,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","Black",1,"White","Male","3fRcy3dsGh",TRUE,0.6424,4,TRUE,0.818,2
"4434",41,"more.than.bachelors","Several times a week","Historical",0,9,"Male","White",1,"White","Male","3qLafQZTgD",TRUE,0.2684,3,TRUE,0.3796,3
"4435",20,"less.than.bachelors","Several times a month","Horror",0,9,"Male","Hispanic",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0696,25,FALSE,0.0068,23
"4436",24,"bachelors","Several times a month","Horror",0,9,"Female","Hispanic",1,"Hispanic","Female","rz8trglKZJ",TRUE,0.1756,3,TRUE,0.0688,9
"4437",38,"bachelors","Several times a month","Other",0,9,"Female","Hispanic",0,"White","Female","ydwABc84PK",TRUE,0.2024,10,FALSE,0.1936,19
"4438",27,"bachelors","Several times a week","Drama",0,9,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0996,15,FALSE,0.0568,35
"4439",52,"bachelors","Once a month","Action and adventure",1,9,"Female","Hispanic",0,"Hispanic","Female","LErSlvr6Ql",TRUE,0.15,28,FALSE,0.3788,1
"4440",32,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Female","Hispanic",0,"White","Male","AcowdbOQL5",FALSE,0.5216,12,FALSE,0.4836,4
"4441",31,"bachelors","Several times a month","Science Fiction",1,9,"Female","White",1,"White","Male","QZlwQuBq1z",TRUE,0.5048,2,TRUE,0.466,1
"4442",18,"less.than.bachelors","Once a month","Comedy",0,9,"Female","White",0,"Hispanic","Female","eVe6fG7JAB",TRUE,0.0068,36,FALSE,0.0236,32
"4443",24,"bachelors","Several times a month","Comedy",0,9,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.1416,14,FALSE,0.0028,41
"4444",20,"bachelors","Several times a month","Drama",0,9,"Male","White",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.1556,8,FALSE,0.028,25
"4445",32,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","4C5QfI2vY1",TRUE,0.3804,15,FALSE,0.3768,7
"4446",25,"bachelors","Several times a month","Horror",0,9,"Female","Hispanic",0,"White","Female","8JZqa6J7lU",TRUE,0.2448,4,TRUE,0.0916,11
"4447",36,"more.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"Black","Male","nkhYA1JJ4r",TRUE,0.626,4,TRUE,0.4908,5
"4448",49,"more.than.bachelors","Every day","Comedy",0,9,"Male","White",0,"White","Male","prF9GfJp1z",TRUE,0.2624,17,FALSE,0.56,6
"4449",52,"less.than.bachelors","A few times a year","Drama",0,9,"Male","White",1,"White","Female","jullYx3Ohe",TRUE,0.3084,10,FALSE,0.0604,15
"4450",23,"bachelors","Several times a month","Comedy",0,9,"Male","Hispanic",0,"Hispanic","Female","IWI52QL804",TRUE,0.1036,30,FALSE,0.2048,11
"4451",31,"more.than.bachelors","Several times a week","Drama",0,9,"Male","Black",1,"Black","Female","vK5RgLCoPl",TRUE,0.238,4,TRUE,0.2756,9
"4452",32,"bachelors","Several times a month","Action and adventure",1,9,"Female","Black",0,"White","Female","jR5wIDPe5i",TRUE,0.1504,25,FALSE,0.144,14
"4453",23,"more.than.bachelors","Several times a month","Horror",0,9,"Male","Black",0,"White","Female","fAGyNgtwjd",FALSE,0.1344,9,FALSE,0.082,23
"4454",19,"less.than.bachelors","Several times a month","Comedy",0,9,"Male","Black",0,"White","Female","Mh5LIC5J7v",FALSE,0.042,6,TRUE,0.0012,20
"4455",21,"less.than.bachelors","Once a month","Comedy",0,9,"Female","White",0,"Hispanic","Female","UwFYox4m7N",TRUE,0.1132,15,FALSE,0.1036,14
"4456",24,"less.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"Hispanic","Female","90rnwWEwno",TRUE,0.1308,8,FALSE,0.1044,19
"4457",19,"less.than.bachelors","Once a month","Comedy",1,8,"Male","Black",0,"White","Female","iqjVO8ZH3x",FALSE,0.0856,12,FALSE,0.4884,5
"4458",25,"bachelors","A few times a year","Comedy",1,8,"Female","Black",0,"Hispanic","Female","OEk5TMmjLX",TRUE,0.1648,4,TRUE,0.082,11
"4459",22,"bachelors","Several times a month","Action and adventure",0,8,"Female","Hispanic",0,"Hispanic","Female","1X9k7TF6i6",TRUE,0.0336,19,FALSE,0.342,1
"4460",39,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Female","White",1,"White","Male","qnv80JTRfm",TRUE,0.2044,5,TRUE,0.4156,3
"4461",41,"more.than.bachelors","Several times a week","Historical",0,8,"Male","White",1,"White","Male","3qLafQZTgD",TRUE,0.1392,5,TRUE,0.4108,1
"4462",32,"less.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","4C5QfI2vY1",TRUE,0.5892,2,TRUE,0.0468,41
"4463",23,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","IWI52QL804",FALSE,0.1152,27,FALSE,0.0832,15
"4464",21,"less.than.bachelors","Several times a month","Drama",1,8,"Female","Hispanic",1,"Hispanic","Female","KxYHdxdcSR",TRUE,0.2724,3,TRUE,0.182,1
"4465",45,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",1,"White","Male","wvQFV3fN0l",TRUE,0.0764,4,TRUE,0.3008,5
"4466",23,"more.than.bachelors","Several times a month","Horror",0,8,"Male","Hispanic",0,"White","Female","fAGyNgtwjd",FALSE,0.1564,8,FALSE,0.0576,34
"4467",21,"less.than.bachelors","Once a month","Comedy",1,8,"Male","Black",0,"Hispanic","Female","UwFYox4m7N",FALSE,0.7304,3,TRUE,0.1176,10
"4468",33,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Female","Hispanic",0,"Black","Male","ViclnZZ1RA",FALSE,0.2988,6,TRUE,0.2644,18
"4469",38,"less.than.bachelors","Several times a month","Drama",1,8,"Female","White",0,"White","Female","e1GqGtqOx2",TRUE,0.152,28,FALSE,0.2428,7
"4470",20,"less.than.bachelors","Several times a month","Drama",1,8,"Male","White",0,"Black","Female","Ds3rUl5HgV",FALSE,0.4744,7,FALSE,0.0696,32
"4471",24,"bachelors","Several times a week","Drama",1,8,"Male","White",0,"White","Female","MR2WNRMaMl",TRUE,0.1212,6,TRUE,0.0496,10
"4472",29,"bachelors","Several times a month","Action and adventure",0,8,"Female","Hispanic",0,"White","Male","Jv1UMyo1fj",FALSE,0.1024,8,FALSE,0.3276,5
"4473",21,"less.than.bachelors","Several times a week","Drama",1,8,"Male","White",0,"Hispanic","Male","6lnTGaoCqC",TRUE,0.1256,20,FALSE,0.2432,3
"4474",24,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.0892,22,FALSE,0.0684,17
"4475",28,"less.than.bachelors","Once a month","Comedy",1,8,"Female","Hispanic",0,"White","Female","CWeApnfv1V",TRUE,0.174,6,TRUE,0.1476,7
"4476",18,"less.than.bachelors","Once a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","eVe6fG7JAB",FALSE,0.072,17,FALSE,0.032,24
"4477",19,"less.than.bachelors","Several times a week","Horror",0,8,"Male","Black",0,"White","Female","P8dWESslXw",FALSE,0.07,19,FALSE,0.218,5
"4478",49,"more.than.bachelors","Every day","Comedy",1,8,"Male","White",0,"White","Male","prF9GfJp1z",TRUE,0.5208,7,FALSE,0.7432,2
"4479",22,"less.than.bachelors","Several times a week","Drama",1,8,"Female","White",0,"White","Female","WUIya1b9i0",TRUE,0.0364,24,FALSE,0.0868,13
"4480",22,"bachelors","A few times a year","Action and adventure",0,8,"Male","White",0,"Black","Female","uSDp8ymIzV",FALSE,0.2116,13,FALSE,0.2352,12
"4481",24,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"White","Female","qrwLezudoU",TRUE,0.1808,7,FALSE,0.0496,11
"4482",36,"bachelors","Once a month","Comedy",1,8,"Female","Hispanic",1,"White","Male","LGullFiB6V",FALSE,0.1968,12,FALSE,0.1688,16
"4483",52,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Female","White",0,"White","Female","OCruveNrGM",TRUE,0.4548,2,TRUE,0.162,4
"4484",22,"bachelors","Once a month","Drama",1,8,"Female","White",1,"White","Female","jk3eOpHWyw",TRUE,0.2284,3,TRUE,0.0212,9
"4485",28,"bachelors","Once a month","Drama",1,8,"Female","White",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.0716,23,FALSE,0.0908,28
"4486",36,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","eQQrqwZUyp",TRUE,0.0828,33,FALSE,0.4548,10
"4487",38,"bachelors","Several times a month","Other",0,8,"Female","Black",1,"White","Female","ydwABc84PK",TRUE,0.2028,9,FALSE,0.2872,3
"4488",47,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",0,"White","Male","mbdfxd6L1M",TRUE,0.2248,9,FALSE,0.2348,6
"4489",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0136,33,FALSE,0.0016,31
"4490",30,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","Hispanic",0,"Black","Male","xeoZDG4g9k",TRUE,0.1992,4,TRUE,0.0132,7
"4491",36,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","Hispanic",0,"Black","Male","nkhYA1JJ4r",FALSE,0.4124,11,FALSE,0.3952,12
"4492",24,"bachelors","Several times a week","Comedy",1,8,"Male","White",0,"Hispanic","Female","FHWIKVRsw9",FALSE,0.1928,5,TRUE,0.148,6
"4493",23,"bachelors","A few times a year","Animation",0,8,"Male","White",0,"White","Female","cdo5HqnVnj",TRUE,0.2112,13,FALSE,0.0328,40
"4494",27,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","5xMqB806aB",FALSE,0.0108,42,FALSE,0.0956,14
"4495",37,"bachelors","Every day","Comedy",1,8,"Male","White",0,"White","Male","Txgxn0J8Qu",TRUE,0.5452,6,TRUE,0.2976,10
"4496",24,"more.than.bachelors","Once a month","Drama",1,8,"Female","White",1,"White","Female","SqMAr9qjuC",TRUE,0.2912,3,TRUE,0.328,4
"4497",20,"bachelors","Every day","Action and adventure",0,8,"Female","Hispanic",0,"White","Female","hHevo49VUc",TRUE,0.1572,14,FALSE,0.3988,12
"4498",27,"bachelors","Several times a week","Drama",1,8,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0788,24,FALSE,0.1896,11
"4499",52,"bachelors","Once a month","Action and adventure",0,8,"Male","White",1,"Hispanic","Female","LErSlvr6Ql",FALSE,0.1308,39,FALSE,0.0672,41
"4500",25,"bachelors","Several times a month","Comedy",1,8,"Female","White",0,"White","Female","loJiQgdV5g",TRUE,0.0568,24,FALSE,0.052,18
"4501",59,"less.than.bachelors","Several times a week","Horror",0,8,"Male","White",1,"White","Female","Rv0KLpeQIi",TRUE,0.3448,7,FALSE,0.0924,5
"4502",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","DBEeYRhQ4p",TRUE,0.0076,16,FALSE,0.0444,4
"4503",32,"bachelors","Several times a month","Action and adventure",0,8,"Female","Hispanic",0,"White","Female","jR5wIDPe5i",TRUE,0.2008,14,FALSE,0.076,24
"4504",23,"bachelors","Several times a week","Comedy",1,8,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.0532,25,FALSE,0.0084,31
"4505",27,"bachelors","A few times a year","Comedy",1,8,"Female","Hispanic",0,"White","Female","PWZIEnz5uT",TRUE,0.008,42,FALSE,0.1388,9
"4506",18,"less.than.bachelors","Every day","Drama",1,8,"Female","White",0,"White","Male","8NbxzLPfth",TRUE,0.198,13,FALSE,0.3924,1
"4507",20,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","aKlJLqctaY",FALSE,0.1512,17,FALSE,0,31
"4508",23,"bachelors","Several times a month","Comedy",1,8,"Female","Black",0,"White","Female","5Z6Wgy66PQ",TRUE,0.51,4,TRUE,0.0968,19
"4509",28,"bachelors","Several times a month","Action and adventure",0,8,"Male","White",0,"Hispanic","Female","q0Nq18cxl6",FALSE,0.0296,12,FALSE,4e-04,12
"4510",34,"more.than.bachelors","Every day","Historical",0,8,"Female","Hispanic",1,"Black","Female","YxMsUNO9X5",TRUE,0.1492,2,TRUE,0.306,7
"4511",19,"less.than.bachelors","Several times a month","Comedy",1,8,"Female","White",1,"White","Female","yMRhZN4P7R",TRUE,0.04,12,FALSE,0.1228,9
"4512",22,"less.than.bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Male","QbtbGIVb1Y",TRUE,0.2836,6,TRUE,0.0108,14
"4513",31,"less.than.bachelors","A few times a year","Comedy",1,8,"Female","White",0,"Black","Female","ElAqXR8lHB",TRUE,0.3412,4,TRUE,0.1948,8
"4514",27,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","Black",0,"Black","Male","1g25bE9is8",TRUE,0.028,15,FALSE,0.2004,9
