participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Notes,,,manual_diag
5649,31,2,1,Days,0,0,0,0,,,,suggested post company,,,0
5649,32,1,9,Hours,1,0,0,0,,,,no profile photo,,,0
5649,33,2,2,Days,1,0,0,0,,,,no profile photo,,,0
5649,34,3,10,Minutes,1,0,0,0,Asian,,Female,,,,0
5649,35,4,1,Days,0,0,0,0,,,,suggested post company,,,0
5649,36,2,29,Minutes,1,1,0,0,White,,Female,,,,0
5649,37,3,6,Days,0,0,0,0,,,,suggested post company,,,0
5649,38,3,1,Days,1,0,0,0,Asian,,Male,,,,0
5649,39,2,1,Days,1,0,0,0,Asian,,Female,,,,0
5649,40,1,15,Hours,1,1,0,0,Asian,,Female,,,,0
5649,41,1,3,Days,0,0,0,0,,,,suggested post company,,,0
5649,42,2,2,Days,1,0,0,0,Asian,,Female,,,,0
5649,43,1,2,Days,1,0,0,0,Asian,,Female,,,,0
5649,44,1,1,Days,1,1,0,0,Asian,,Male,,,,0
5649,45,2,9,Days,0,0,0,0,,,,suggested post company,,,0
5649,46,1,34,Minutes,1,1,0,0,White,,Female,,,,0
5649,47,2,12,Hours,1,0,0,0,White,,Female,,,,0
5649,48,1,9,Hours,1,0,0,0,Asian,,Male,,,,0
5649,49,3,1,Days,1,1,0,0,,,,no profile photo,,,0
5649,50,4,1,Minutes,1,0,0,0,Asian,,Female,,,,0
5649,51,1,7,Hours,0,0,0,0,,,,company,,,0
5649,52,4,2,Days,0,0,0,0,,,,suggested post company,,,0
5649,53,5,5,Hours,1,0,0,0,Asian,,Female,,,,0
5649,54,2,1,Days,1,1,0,0,Asian,,Female,,,,0
5649,55,1,51,Minutes,1,1,0,0,Hispanic,,Female,,,,0
5649,56,4,19,Hours,0,0,0,0,,,,suggested post company,,,0
5649,57,4,1,Days,1,0,0,0,Asian,,Male,,,,0
5649,58,1,4,Hours,1,0,0,0,Asian,,Female,,,,0
5649,59,3,4,Hours,1,1,0,0,Asian,,Female,,,,0
5649,60,3,2,Days,0,0,0,0,,,,suggested post company,,,0
6561,1,5,,,1,0,0,0,Asian,,Female,"Tenure - Friend announcing their employment status, the only date was from when they start in October of 2017, not when they posted the change",,,0
6561,2,3,,,0,0,0,0,,,,"""Recent Live Video""; Looked like a 'Suggested Post', but there was no date posted",,,0
6561,3,6,1,Days,1,0,0,0,White,,Female,,,,0
6561,4,6,24,Minutes,0,0,1,0,,,,News Page A - The algorithm showed the participant many posts from this page.,,,0
6561,5,5,3,Hours,0,0,0,0,,,,"Bundled Post - 2 pages shared this link; News Page B - There were a lot of posts on their feed from this one page, to show that I'm labeling all of them with this note",,,0
6561,6,5,5,Hours,1,0,0,0,Asian,,Male,Birthday Bundle - 18 people left messages for a friend,,,0
6561,7,3,4,Hours,0,0,0,0,,,,News Page B - The algorithm showed the participant many posts from this page.,,,0
6561,8,5,7,Hours,0,0,0,0,,,,News Page B,,,0
6561,9,4,3,Hours,1,0,0,0,Asian,,Female,,,,0
6561,10,4,3,Days,0,0,0,0,,,,,,,0
6561,11,4,13,Hours,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,12,5,7,Hours,0,0,0,0,,,,,,,0
6561,13,5,12,Hours,1,0,0,0,White,,Male,,,,0
6561,14,6,4,Days,0,0,0,0,,,,Suggested Post,,,0
6561,15,4,5,Hours,0,0,1,0,,,,Bundled Post - 2 pages shared this link; News Page B,,,0
6561,16,6,5,Hours,0,0,0,0,,,,News Page A,,,0
6561,17,2,2,Days,0,0,0,0,,,,Suggested Post,,,0
6561,18,5,1,Days,1,0,0,0,Asian,,Female,,,,0
6561,19,4,12,Hours,1,0,0,0,Asian,,Female,,,,0
6561,20,4,21,Hours,1,0,0,0,Asian,,Male,Birthday Bundle - 15 people left messages for a friend,,,0
6561,21,6,2,Days,1,0,0,0,Asian,,Female,,,,0
6561,22,4,1,Days,1,0,0,0,Asian,,Female,,,,0
6561,23,5,2,Days,1,0,0,0,White,,Female,,,,0
6561,24,3,1,Days,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,25,2,1,Days,1,0,0,0,Asian,,Male,,,,0
6561,26,2,1,Days,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,27,5,21,Hours,0,0,0,0,,,,News Page A,,,0
6561,28,6,4,Hours,0,0,0,0,,,,Suggested Post,,,0
6561,29,5,2,Days,0,0,0,0,,,,News Page B,,,0
6561,30,6,3,Days,0,0,0,0,,,,News Page B,,,0
6561,31,7,12,Hours,0,0,0,0,,,,News Page A,,,0
6561,32,3,1,Days,0,0,0,0,,,,Suggested Post,,,0
6561,33,3,1,Days,1,0,1,0,White,,Male,,,,0
6561,34,4,6,Hours,1,0,0,0,Asian,,Male,,,,0
6561,35,5,1,Hours,0,0,0,0,,,,News Page A,,,0
6561,36,3,1,Days,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,37,3,19,Hours,0,0,0,0,,,,News Page A,,,0
6561,38,5,2,Days,0,0,0,0,,,,Suggested Post,,,0
6561,39,4,1,Days,1,0,0,0,Asian,,Male,Shared Memory,,,0
6561,40,4,1,Hours,0,0,0,0,,,,News Page B,,,0
6561,41,3,3,Days,0,0,0,0,,,,Suggested Post,,,0
6561,42,4,6,Hours,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,43,3,23,Hours,0,0,0,0,,,,News Page A,,,0
6561,44,2,1,Days,1,0,0,0,Asian,,Female,Albumn Addition - Person A,,,0
6561,45,3,2,Days,0,0,0,0,,,,Suggested Post,,,0
6561,46,3,9,Hours,1,0,0,0,Asian,,Male,,,,0
6561,47,4,16,Hours,0,0,0,0,,,,News Page A,,,0
6561,48,4,14,Hours,0,0,0,0,,,,Other News Pages,,,0
6561,49,2,6,Days,0,0,0,0,,,,Suggested Post,,,0
6561,50,6,20,Hours,0,0,0,0,,,,News Page A,,,0
6561,51,6,40,Minutes,0,0,0,0,,,,Other News Pages,,,0
6561,52,6,3,Days,0,0,0,0,,,,Suggested Post,,,0
6561,53,7,39,Minutes,0,0,0,0,,,,,,,0
6561,54,6,5,Minutes,0,0,0,0,,,,News Page A,,,0
6561,55,5,6,Hours,1,0,0,0,White,,Male,,,,0
6561,56,5,4,Days,0,0,0,0,,,,Suggested Post,,,0
6561,57,5,6,Hours,0,0,0,0,,,,Other News Pages,,,0
6561,58,5,13,Hours,0,0,0,0,,,,News Page A,,,0
6561,59,6,8,Hours,0,0,0,0,,,,Other News Pages,,,0
6561,60,6,2,Hours,0,0,0,0,,,,News Page A,,,0
6650,1,4,42,Minutes,1,0,0,0,White,,Female,,,,0
6650,2,6,15,Days,1,0,0,0,White,,Female,,,,0
6650,3,1,14,Days,1,0,0,0,White,,Female,,,,0
6650,4,1,3,Days,1,0,0,0,White,,Female,,,,0
6650,5,1,13,Days,1,0,0,0,White,,Female,,,,0
6650,6,1,7,Days,1,0,0,0,White,,Male,,,,0
6650,7,6,6,Days,1,0,1,0,White,,Female,,,,0
6650,8,4,3,Days,1,0,0,0,White,,Female,,,,0
6650,9,6,5,Days,1,0,0,0,White,,Female,,,,0
6650,10,4,2,Days,1,0,0,0,White,,Female,,,,0
6650,11,7,23,Hours,1,0,0,0,White,,Female,,,,0
6650,12,1,4,Days,1,0,0,0,White,,Female,,,,0
6650,13,6,6,Days,1,0,0,0,White,,Female,,,,0
6650,14,5,23,Hours,1,0,0,0,White,,Female,,,,0
6650,15,1,12,Days,1,0,0,0,Black or African American,,Male,,,,0
6650,16,2,8,Days,1,0,0,0,White,,Female,,,,0
6650,17,2,4,Days,1,0,1,0,White,,Female,,,,0
6650,18,1,4,Days,1,0,0,0,White,,Female,,,,0
6650,19,1,23,Hours,1,0,0,0,White,,Female,,,,0
6650,20,1,1,Days,1,0,0,0,White,,Female,,,,0
6650,21,4,23,Hours,1,0,0,0,White,,Female,,,,0
6650,22,5,2,Days,1,0,1,0,Black or African American,,Female,,,,0
6650,23,5,3,Days,1,0,0,0,White,,Female,,,,0
6650,24,6,23,Hours,1,0,0,0,White,,Female,,,,0
6650,25,6,4,Days,1,0,0,0,Hispanic,,Male,,,,0
6650,26,3,4,Days,1,0,0,0,White,,Female,,,,0
6650,27,1,2,Days,1,0,0,0,White,,Female,,,,0
6650,28,1,5,Days,1,0,0,0,White,,Female,,,,0
6650,29,4,4,Days,1,0,1,0,Black or African American,,Female,,,,0
6650,30,6,18,Hours,1,0,0,0,White,,Female,,,,0
6650,31,2,7,Hours,1,0,0,0,White,,Male,,,,0
6650,32,1,4,Hours,1,0,0,0,White,,Female,,,,0
6650,33,2,8,Hours,1,0,0,0,White,,Female,,,,0
6650,34,7,2,Days,1,0,0,0,White,,Female,,,,0
6650,35,1,4,Days,1,0,0,0,White,,Female,,,,0
6650,36,1,2,Days,1,0,0,0,White,,Female,,,,0
6650,37,4,4,Hours,1,0,1,0,Black or African American,,Female,,,,0
6650,38,4,4,Days,1,0,1,0,,,,no profile photo,,,0
6650,39,1,4,Hours,1,0,1,0,White,,Male,,,,0
6650,40,3,6,Hours,1,0,0,0,White,,Male,,,,0
6650,41,1,4,Hours,1,0,0,0,Black or African American,,Male,,,,0
6650,42,1,1,Hours,1,0,0,0,White,,Female,,,,0
6650,43,5,2,Days,1,0,0,0,White,,Female,,,,0
6650,44,1,5,Hours,1,1,0,0,White,,Female,,,,0
6650,45,4,7,Hours,1,0,0,0,White,,Male,,,,0
6650,46,1,21,Hours,1,0,0,0,White,,Female,,,,0
6650,47,1,2,Hours,1,0,0,0,White,,Female,,,,0
6650,48,1,5,Hours,1,1,0,0,White,,Male,,,,0
6650,49,2,2,Days,1,0,0,0,White,,Female,,,,0
6650,50,6,11,Hours,1,0,0,0,White,,Female,,,,0
6650,51,1,2,Days,1,0,0,0,White,,Female,,,,0
6650,52,6,2,Days,1,0,0,0,White,,Female,,,,0
6650,53,1,13,Minutes,1,0,0,0,White,,Female,,,,0
6650,54,2,3,Days,1,0,0,0,White,,Female,,,,0
6650,55,3,4,Days,1,0,0,0,White,,Female,,,,0
6650,56,1,2,Days,1,0,0,0,White,,Female,,,,0
6650,57,2,2,Days,1,0,0,0,White,,Female,,,,0
6650,58,2,6,Days,1,0,0,0,White,,Male,,,,0
6650,59,1,2,Hours,1,1,0,0,White,,Female,,,,0
6650,60,2,5,Days,1,0,0,0,Black or African American,,Female,,,,0
8200,1,6,15,Minutes,1,0,1,0,White,,Female,,,,0
8200,2,2,3,Hours,1,0,0,0,Hispanic,,Female,"""_[poster]_ added 3 comments""",,,0
8200,3,3,16,Hours,1,0,0,0,White,,Female,,,,0
8200,4,1,14,Hours,1,0,0,0,White,,Female,,,,0
8200,5,2,10,Hours,1,0,0,0,White,,Male,,,,0
8200,6,6,6,Hours,1,0,1,0,White,,Male,,,,0
8200,7,4,4,Hours,1,0,0,0,Black or African American,,Female,,,,0
8200,8,6,2,Hours,1,0,0,0,Hispanic,White,Female,Person A - The algorithm showed the participant many posts from this person.,,,0
8200,9,2,1,Hours,1,0,0,0,Hispanic,White,Male,Person A,,,0
8200,10,1,3,Hours,1,0,0,0,White,,Male,,,,0
8200,11,6,2,Hours,1,0,0,0,White,,Female,Participant reading steven King,,,0
8200,12,4,6,Hours,1,0,1,0,White,,Male,,,,0
8200,13,3,4,Hours,1,0,0,0,White,,Female,,,,0
8200,14,3,3,Hours,1,0,0,0,White,,Male,,,,0
8200,15,5,2,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,16,4,4,Hours,1,0,0,0,Black or African American,,Female,,,,0
8200,17,5,3,Hours,1,0,1,0,White,,Female,,,,0
8200,18,3,5,Hours,1,0,0,0,White,,Male,Birthday Bundle - 10 people sent wishes,,,0
8200,19,5,3,Hours,1,0,1,0,Black or African American,,Female,,,,0
8200,20,4,3,Hours,1,0,1,0,White,,Female,Participant had seen this conent before elsewhere,,,0
8200,21,3,1,Hours,1,0,0,0,White,,Female,,,,0
8200,22,6,5,Minutes,1,0,0,0,White,,Male,,,,0
8200,23,4,2,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,24,1,4,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,25,4,2,Minutes,1,0,1,0,White,,Female,Bundled Post - 2 people shared this post,,,0
8200,26,3,14,Hours,1,0,0,0,White,,Female,,,,0
8200,27,6,4,Hours,1,0,1,0,Black or African American,,Female,,,,0
8200,28,1,44,Minutes,1,0,0,0,White,,Female,,,,0
8200,29,2,4,Hours,1,0,0,0,White,,Female,,,,0
8200,30,1,2,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,31,3,10,Hours,1,0,1,0,White,,Male,,,,0
8200,32,1,1,Hours,1,0,0,0,Hispanic,,Male,,,,0
8200,33,4,17,Hours,1,0,1,0,White,,Male,,,,0
8200,34,5,3,Hours,0,0,0,0,White,,Male,Politician's Page,,,0
8200,35,2,1,Hours,1,0,0,0,White,,Male,,,,0
8200,36,5,4,Hours,1,0,1,0,Black or African American,,Female,,,,0
8200,37,7,10,Minutes,1,1,0,0,White,,Female,,,,0
8200,38,1,2,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,39,1,4,Hours,1,0,0,0,Hispanic,White,Female,Person A,,,0
8200,40,2,7,Hours,0,0,0,0,,,,,,,0
8200,41,5,4,Hours,0,0,0,0,,,,,,,0
8200,42,4,4,Hours,0,0,0,0,,,,,,,0
8200,43,2,2,Hours,1,0,0,0,White,,Male,,,,0
8200,44,7,17,Hours,1,1,0,0,White,,Female,,,,0
8200,45,6,9,Hours,0,0,1,0,,,,,,,0
8200,46,2,2,Hours,0,0,0,0,,,,,,,0
8200,47,5,4,Hours,0,0,0,0,,,,,,,0
8200,48,3,1,Hours,1,0,0,0,White,,Female,,,,0
8200,49,5,4,Hours,1,0,0,0,White,,Female,,,,0
8200,50,3,4,Hours,1,0,1,0,White,,Female,,,,0
8200,51,3,1,Hours,1,0,0,0,White,,Female,,,,0
8200,52,6,1,Hours,0,0,0,0,,,,,,,0
8200,53,3,4,Hours,0,0,0,0,,,,,,,0
8200,54,4,6,Hours,1,0,0,0,Asian,,Male,,,,0
8200,55,1,6,Hours,1,0,0,0,White,,Male,,,,0
8200,56,5,5,Hours,1,0,1,0,Black or African American,,Female,,,,0
8200,57,1,2,Hours,1,1,0,0,,,,,,,0
8200,58,1,4,Hours,1,0,0,0,White,,Female,,,,0
8200,59,1,7,Hours,1,0,0,0,White,,Female,,,,0
8200,60,5,3,Hours,0,0,0,0,,,,,,,0
8912,1,6,2,Days,1,0,1,0,Black or African American,,Female,,,,0
8912,2,2,1,Hours,1,0,0,0,Asian,,Female,,,,0
8912,3,1,17,Hours,1,0,0,0,,,,no profile photo,,,0
8912,4,2,15,Hours,1,0,0,0,White,,Female,,,,0
8912,5,3,17,Hours,1,0,0,0,White,,Female,,,,0
8912,6,3,6,Hours,1,0,0,0,White,,Male,,,,0
8912,7,5,14,Hours,0,0,0,0,,,,suggested covid information,,,0
8912,8,2,20,Hours,1,0,0,0,White,,Male,,,,0
8912,9,2,3,Hours,1,1,0,0,Asian,,Female,,,,0
8912,10,1,20,Hours,1,0,0,0,White,,Female,,,,0
8912,11,5,1,Days,1,0,0,0,White,,Female,,,,0
8912,12,5,2,Hours,0,0,0,0,,,,suggested covid information,,,0
8912,13,1,18,Hours,1,0,0,0,Asian,,Male,,,,0
8912,14,2,2,Hours,1,0,0,0,Asian,,Female,,,,0
8912,15,5,18,Minutes,1,0,0,0,Hispanic,,Female,,,,0
8912,16,2,1,Days,1,0,0,0,Asian,,Male,,,,0
8912,17,4,2,Days,1,0,0,0,White,,Female,,,,0
8912,18,1,1,Days,1,0,0,0,,,,no profile photo,,,0
8912,19,3,1,Days,1,0,0,0,Asian,,Male,,,,0
8912,20,2,1,Days,1,0,0,0,White,,Male,,,,0
8912,21,3,3,Days,1,1,0,0,White,,Male,,,,0
8912,22,5,1,Hours,0,0,0,0,,,,company,,,0
8912,23,2,5,Hours,1,1,0,0,White,,Male,,,,0
8912,24,4,3,Days,1,0,0,0,White,,Male,,,,0
8912,25,1,1,Days,1,0,0,0,Asian,,Female,,,,0
8912,26,1,3,Days,1,0,0,0,White,,Female,,,,0
8912,27,1,2,Days,1,0,0,0,White,,Female,,,,0
8912,28,1,2,Days,1,0,0,0,Asian,,Female,,,,0
8912,29,4,26,Minutes,1,0,0,0,White,,Female,,,,0
8912,30,1,10,Hours,1,1,0,0,Hispanic,,Male,,,,0
8912,31,3,3,Hours,1,0,0,0,White,,Female,,,,0
8912,32,4,5,Hours,1,1,0,0,Asian,,Male,,,,0
8912,33,2,11,Hours,1,0,0,0,Black or African American,,Male,,,,0
8912,34,1,8,Hours,1,0,0,0,Asian,,Female,,,,0
8912,35,3,6,Hours,0,0,0,0,,,,company,,,0
8912,36,3,8,Hours,0,0,0,0,,,,company,,,0
8912,37,2,3,Days,1,0,0,0,White,,Male,,,,0
8912,38,2,4,Hours,1,0,0,0,White,,Male,,,,0
8912,39,1,6,Hours,1,0,0,0,Asian,,Male,,,,0
8912,40,5,4,Days,1,0,1,0,White,,Male,,,,0
8912,41,6,4,Hours,0,0,0,0,,,,company,,,0
8912,42,1,1,Days,1,0,0,0,,,,no profile photo,,,0
8912,43,2,4,Hours,0,0,0,0,,,,company,,,0
8912,44,4,2,Days,1,0,0,0,Asian,,Female,,,,0
8912,45,5,4,Hours,0,0,0,0,,,,company,,,0
8912,46,3,3,Days,1,0,0,0,White,,Female,,,,0
8912,47,3,59,Minutes,1,0,0,0,,,,no profile photo,,,0
8912,48,5,31,Minutes,1,0,0,0,,,,no profile photo,,,0
8912,49,1,1,Days,1,0,0,0,Black or African American,,Male,,,,0
8912,50,6,20,Hours,0,0,0,0,,,,company,,,0
8912,51,1,22,Hours,1,0,0,0,White,,Male,,,,0
8912,52,1,22,Hours,1,1,0,0,White,,Male,,,,0
8912,53,4,4,Hours,1,1,1,0,Asian,,Male,,,,0
8912,54,5,56,Minutes,0,0,0,0,,,,company,,,0
8912,55,2,4,Hours,0,0,0,0,,,,company,,,0
8912,56,5,5,Hours,0,0,0,0,,,,company,,,0
8912,57,4,53,Minutes,0,0,0,0,,,,company,,,0
8912,58,6,17,Hours,1,0,0,0,White,,Female,,,,0
8912,59,1,2,Days,1,0,0,0,Black or African American,,Male,,,,0
8912,60,1,2,Days,1,0,0,0,White,,Female,,,,0
7098,1,7,50,Minutes,0,0,0,0,,,,,,,0
7098,2,4,5,Minutes,1,0,0,0,White,,Female,,,,0
7098,3,2,48,Minutes,1,0,0,0,White,,Female,,,,0
7098,4,4,11,Hours,1,0,0,0,Asian,,Male,,,,0
7098,5,1,19,Hours,1,1,0,0,Asian,,Female,,,,0
7098,6,1,4,Hours,1,1,0,0,White,,Female,,,,0
7098,7,4,14,Hours,0,0,0,0,,,,,,,0
7098,8,2,8,Hours,1,0,0,0,White,,Female,,,,0
7098,9,1,20,Hours,1,1,0,0,White,,Female,,,,0
7098,10,4,2,Hours,1,1,0,0,Asian,,Female,,,,0
7098,11,4,2,Hours,0,0,0,0,,,,,,,0
7098,12,3,5,Days,1,0,0,0,White,,Male,,,,0
7098,13,3,5,Days,1,0,1,0,White,,Female,,,,0
7098,14,3,19,Hours,1,0,1,0,White,,Female,,,,0
7098,15,3,3,Days,1,0,0,0,White,,Female,,,,0
7098,16,3,6,Days,1,0,0,0,White,,Female,,,,0
7098,17,4,2,Days,1,0,0,0,Black or African American,,Male,,,,0
7098,18,3,4,Days,1,0,0,0,Asian,,Female,,,,0
7098,19,3,4,Days,1,0,0,0,White,,Female,,,,0
7098,20,2,16,Hours,1,0,0,0,White,,Male,,,,0
7098,21,4,4,Days,1,0,0,0,White,,Female,,,,0
7098,22,2,6,Days,1,0,0,0,White,,Female,,,,0
7098,23,2,2,Days,1,0,0,1,White,,Female,,,,0
7098,24,3,2,Days,1,0,0,0,White,,Female,,,,0
7098,25,3,1,Days,1,0,0,0,White,,Female,,,,0
7098,26,2,4,Days,1,0,0,0,White,,Male,,,,0
7098,27,3,4,Days,1,0,1,0,White,,Female,,,,0
7098,28,3,4,Hours,0,0,0,0,,,,,,,0
7098,29,2,4,Days,1,0,0,0,White,,Male,,,,0
7098,30,3,2,Days,1,0,0,0,White,,Female,,,,0
7098,31,3,2,Days,1,0,0,0,White,,Female,,,,0
7098,32,2,4,Days,1,0,0,0,White,,Male,,,,0
7098,33,3,19,Hours,1,0,0,0,White,,Female,,,,0
7098,34,1,4,Days,1,0,0,0,White,,Female,,,,0
7098,35,3,4,Days,1,0,0,0,White,,Female,,,,0
7098,36,4,3,Days,1,0,0,0,White,,Female,,,,0
7098,37,1,4,Days,1,0,0,0,White,,Female,,,,0
7098,38,1,5,Hours,1,1,0,0,White,,Female,,,,0
7098,39,2,2,Days,1,0,0,0,White,,Male,,,,0
7098,40,2,7,Days,1,0,0,0,White,,Female,,,,0
7098,41,1,3,Days,1,0,0,0,White,,Female,,,,0
7098,42,4,3,Days,1,0,1,0,Hispanic,,Female,,,,0
7098,43,1,2,Days,1,0,0,0,White,,Female,,,,0
7098,44,1,21,Hours,1,0,0,0,White,,Female,,,,0
7098,45,1,22,Hours,1,0,0,0,White,,Female,,,,0
7098,46,3,9,Hours,1,1,0,0,Asian,,Female,,,,0
7098,47,1,14,Hours,1,0,0,0,White,,Female,,,,0
7098,48,1,2,Days,1,0,0,0,White,,Female,,,,0
7098,49,4,4,Hours,0,0,1,0,,,,,,,0
7098,50,1,2,Days,1,0,0,0,White,,Female,,,,0
7098,51,1,12,Hours,1,1,0,0,Hispanic,,Female,,,,0
7098,52,1,4,Minutes,1,0,0,0,White,,Female,,,,0
7098,53,1,18,Minutes,1,1,0,0,White,,Female,,,,0
7098,54,1,4,Hours,1,1,0,0,White,,Female,,,,0
7098,55,1,10,Hours,1,1,0,0,White,,Male,,,,0
7098,56,1,4,Days,1,1,0,0,White,,Female,,,,0
7098,57,3,14,Hours,1,0,0,0,White,,Female,,,,0
7098,58,4,4,Days,1,0,0,0,White,,Female,,,,0
7098,59,1,2,Hours,1,0,0,0,White,,Female,,,,0
7098,60,1,16,Hours,1,0,0,0,White,,Female,,,,0
4231,1,7,4,Hours,0,0,0,0,,,,,,,0
4231,2,4,17,Hours,0,0,0,0,,,,,,,0
4231,3,5,9,Hours,0,0,0,0,,,,,,,0
4231,4,7,3,Hours,1,0,0,0,White,,Female,,,,0
4231,5,3,2,Days,1,0,1,0,White,,Male,,,,0
4231,6,2,26,Minutes,0,0,0,0,,,,,,,0
4231,7,7,1,Days,1,0,0,0,White,,Female,,,,0
4231,8,6,17,Hours,0,0,0,0,,,,,,,0
4231,9,6,5,Days,1,0,0,0,White,,Female,,,,0
4231,10,3,14,Hours,1,0,0,0,White,,Female,,,,0
4231,11,7,5,Days,1,0,0,0,White,,Female,,,,0
4231,12,1,4,Days,0,0,0,0,,,,,,,0
4231,13,6,1,Days,1,0,1,0,Hispanic,,Female,,,,0
4231,14,3,2,Days,0,0,0,0,,,,,,,0
4231,15,6,2,Days,1,1,0,0,White,,Female,,,,0
4231,16,4,3,Days,1,0,0,0,White,,Female,,,,0
4231,17,4,3,Hours,0,0,0,0,,,,,,,0
4231,18,3,2,Days,1,0,0,0,White,,Female,,,,0
4231,19,5,3,Days,1,0,0,0,White,,Female,,,,0
4231,20,4,3,Hours,0,0,0,0,,,,,,,0
4231,21,3,3,Days,1,0,0,0,White,,Female,,,,0
4231,22,5,3,Days,1,0,0,0,White,,Female,,,,0
4231,23,4,4,Days,1,0,0,0,White,,Female,,,,0
4231,24,1,13,Days,0,0,0,0,,,,,,,0
4231,25,5,5,Days,1,0,1,0,White,,Male,,,,0
4231,26,2,6,Hours,0,0,0,0,,,,,,,0
4231,27,1,19,Days,0,0,0,0,,,,,,,0
4231,28,5,4,Days,1,0,1,0,Hispanic,,Male,,,,0
4231,29,5,2,Days,0,0,0,0,,,,,,,0
4231,30,3,20,Hours,0,0,0,0,,,,,,,0
4231,31,5,3,Days,0,0,0,0,,,,,,,0
4231,32,5,7,Minutes,0,0,0,0,,,,,,,0
4231,33,5,1,Days,0,0,0,0,,,,,,,0
4231,34,2,3,Minutes,1,0,0,0,White,,Female,,,,0
4231,35,4,21,Hours,1,0,0,0,White,,Female,,,,0
4231,36,3,40,Days,0,0,0,0,,,,,,,0
4231,37,1,4,Hours,1,0,0,0,,,,,,,0
4231,38,2,3,Days,1,0,0,0,White,,Female,,,,0
4231,39,3,2,Days,1,1,0,0,White,,Female,,,,0
4231,40,7,16,Hours,1,0,0,0,White,,Male,,,,0
4231,41,3,30,Days,0,0,0,0,,,,,,,0
4231,42,4,1,Days,1,0,1,0,White,,Female,,,,0
4231,43,7,23,Hours,1,0,0,0,White,,Female,,,,0
4231,44,4,1,Days,0,0,0,0,,,,,,,0
4231,45,1,36,Days,0,0,0,0,,,,,,,0
4231,46,5,17,Hours,1,0,0,0,White,,Female,,,,0
4231,47,5,3,Days,0,0,0,0,,,,,,,0
4231,48,5,5,Hours,0,0,0,0,,,,,,,0
4231,49,2,36,Days,0,0,0,0,,,,,,,0
4231,50,6,2,Days,0,0,0,0,,,,,,,0
4231,51,2,1,Days,0,0,0,0,,,,,,,0
4231,52,6,1,Days,1,0,0,0,,,,,,,0
4231,53,2,39,Days,0,0,0,0,,,,,,,0
4231,54,6,3,Days,1,0,0,0,White,,Female,,,,0
4231,55,3,2,Days,1,0,0,0,White,,Female,,,,0
4231,56,5,18,Hours,1,0,0,0,White,,Male,,,,0
4231,57,7,3,Days,0,0,0,0,,,,,,,0
4231,58,1,16,Days,1,0,0,0,Asian,,Male,,,,0
4231,59,5,4,Days,1,0,0,0,White,,Female,,,,0
4231,60,3,2,Hours,1,0,0,0,White,,Female,,,,0
4164,1,6,2,Hours,1,0,0,0,White,,Female,Person A - The algorithm showed the participant many posts from this person.,,,0
4164,2,6,44,Minutes,1,0,0,0,White,,Female,,,,0
4164,3,3,2,Hours,1,0,0,0,White,,Female,Person A,,,0
4164,4,7,44,Minutes,1,1,0,0,White,,Female,Participant saved post for later,,,0
4164,5,4,21,Minutes,0,0,0,0,,,,,,,0
4164,6,3,42,Minutes,1,0,0,0,Black or African American,Hispanic,Male,Person B - The algorithm showed the participant many posts from this person.,,,0
4164,7,3,5,Hours,0,0,0,0,,,,,,,0
4164,8,2,5,Hours,1,1,0,0,White,,Female,Participant unfollowed group,,,0
4164,9,4,49,Minutes,1,0,0,0,White,,Female,,,,0
4164,10,7,4,Hours,1,0,0,0,Asian,,Male,,,,0
4164,11,7,1,Hours,1,0,0,0,White,,Male,,,,0
4164,12,4,2,Hours,1,0,0,0,White,,Male,,,,0
4164,13,5,6,Hours,1,0,0,0,White,,Female,,,,0
4164,14,7,5,Hours,1,0,0,0,White,,Female,Person A; It was a post originally posted by the participant,,,0
4164,15,1,3,Hours,0,0,0,0,,,,,,,0
4164,16,3,2,Hours,1,0,0,0,White,,Female,,,,0
4164,17,6,4,Hours,1,0,1,0,Black or African American,,Male,Person B,,,0
4164,18,4,4,Hours,1,0,0,0,Asian,,Male,,,,0
4164,19,7,5,Hours,1,1,0,0,White,,Female,,,,0
4164,20,6,2,Hours,1,0,0,0,White,,Female,Person A,,,0
4164,21,6,6,Hours,1,0,0,0,White,,Female,Album,,,0
4164,22,7,5,Hours,1,0,0,0,Hispanic,Asian,Female,,,,0
4164,23,7,22,Minutes,1,1,0,0,White,,Female,Person A,,,0
4164,24,3,5,Hours,1,0,0,0,Black or African American,Hispanic,Male,Person B,,,0
4164,25,2,4,Hours,1,0,0,0,White,,Male,,,,0
4164,26,6,2,Hours,1,0,0,0,White,,Female,Person A; It was a post originally posted by the participant,,,0
